ADDRESS_ID,HOUSE_NUM,HOUSE_FRAC,ST_PRE_DIR,ST_NAME,ST_TYPE,APT_LOT,POST DIR,CITY,STATE,ZIP
5195,500,,,ADDISON,AVE,Unit 295,NE,WASHINGTON,DC,20018
5196,500,,,ADDISON,AVE,Unit 296,NE,WASHINGTON,DC,20018
5197,500,,,ADDISON,AVE,Unit 297,NE,WASHINGTON,DC,20018
5198,500,,,ADDISON,AVE,Unit 298,NE,WASHINGTON,DC,20018
5199,500,,,ADDISON,AVE,Unit 299,NE,WASHINGTON,DC,20018
5200,500,,,ADDISON,AVE,Unit 300,NE,WASHINGTON,DC,20018
5201,500,,,ADDISON,AVE,Unit 301,NE,WASHINGTON,DC,20018
5202,500,,,ADDISON,AVE,Unit 302,NE,WASHINGTON,DC,20018
5203,500,,,ADDISON,AVE,Unit 303,NE,WASHINGTON,DC,20018
5204,500,,,ADDISON,AVE,Unit 304,NE,WASHINGTON,DC,20018
5205,500,,,ADDISON,AVE,Unit 305,NE,WASHINGTON,DC,20018
5206,500,,,ADDISON,AVE,Unit 306,NE,WASHINGTON,DC,20018
5207,500,,,ADDISON,AVE,Unit 307,NE,WASHINGTON,DC,20018
5208,500,,,ADDISON,AVE,Unit 308,NE,WASHINGTON,DC,20018
5209,500,,,ADDISON,AVE,Unit 309,NE,WASHINGTON,DC,20018
5210,500,,,ADDISON,AVE,Unit 310,NE,WASHINGTON,DC,20018
5211,500,,,ADDISON,AVE,Unit 311,NE,WASHINGTON,DC,20018
5212,500,,,ADDISON,AVE,Unit 312,NE,WASHINGTON,DC,20018
5213,500,,,ADDISON,AVE,Unit 313,NE,WASHINGTON,DC,20018
5214,500,,,ADDISON,AVE,Unit 314,NE,WASHINGTON,DC,20018
5215,500,,,ADDISON,AVE,Unit 315,NE,WASHINGTON,DC,20018
5216,500,,,ADDISON,AVE,Unit 316,NE,WASHINGTON,DC,20018
5217,500,,,ADDISON,AVE,Unit 317,NE,WASHINGTON,DC,20018
5218,500,,,ADDISON,AVE,Unit 318,NE,WASHINGTON,DC,20018
5219,500,,,ADDISON,AVE,Unit 319,NE,WASHINGTON,DC,20018
5220,500,,,ADDISON,AVE,Unit 320,NE,WASHINGTON,DC,20018
5221,500,,,ADDISON,AVE,Unit 321,NE,WASHINGTON,DC,20018
5222,500,,,ADDISON,AVE,Unit 322,NE,WASHINGTON,DC,20018
5223,500,,,ADDISON,AVE,Unit 323,NE,WASHINGTON,DC,20018
5224,500,,,ADDISON,AVE,Unit 324,NE,WASHINGTON,DC,20018
5225,500,,,ADDISON,AVE,Unit 325,NE,WASHINGTON,DC,20018
5226,500,,,ADDISON,AVE,Unit 326,NE,WASHINGTON,DC,20018
5227,500,,,ADDISON,AVE,Unit 327,NE,WASHINGTON,DC,20018
5228,500,,,ADDISON,AVE,Unit 328,NE,WASHINGTON,DC,20018
5229,500,,,ADDISON,AVE,Unit 329,NE,WASHINGTON,DC,20018
5230,500,,,ADDISON,AVE,Unit 330,NE,WASHINGTON,DC,20018
5231,500,,,ADDISON,AVE,Unit 331,NE,WASHINGTON,DC,20018
5232,500,,,ADDISON,AVE,Unit 332,NE,WASHINGTON,DC,20018
5233,500,,,ADDISON,AVE,Unit 333,NE,WASHINGTON,DC,20018
5234,500,,,ADDISON,AVE,Unit 334,NE,WASHINGTON,DC,20018
5235,500,,,ADDISON,AVE,Unit 335,NE,WASHINGTON,DC,20018
5236,500,,,ADDISON,AVE,Unit 336,NE,WASHINGTON,DC,20018
5237,500,,,ADDISON,AVE,Unit 337,NE,WASHINGTON,DC,20018
5238,500,,,ADDISON,AVE,Unit 338,NE,WASHINGTON,DC,20018
5239,500,,,ADDISON,AVE,Unit 339,NE,WASHINGTON,DC,20018
5240,500,,,ADDISON,AVE,Unit 340,NE,WASHINGTON,DC,20018
5241,500,,,ADDISON,AVE,Unit 341,NE,WASHINGTON,DC,20018
5242,500,,,ADDISON,AVE,Unit 342,NE,WASHINGTON,DC,20018
5243,500,,,ADDISON,AVE,Unit 343,NE,WASHINGTON,DC,20018
5244,500,,,ADDISON,AVE,Unit 344,NE,WASHINGTON,DC,20018
5245,500,,,ADDISON,AVE,Unit 345,NE,WASHINGTON,DC,20018
5246,500,,,ADDISON,AVE,Unit 346,NE,WASHINGTON,DC,20018
5247,500,,,ADDISON,AVE,Unit 347,NE,WASHINGTON,DC,20018
5248,500,,,ADDISON,AVE,Unit 348,NE,WASHINGTON,DC,20018
5249,500,,,ADDISON,AVE,Unit 349,NE,WASHINGTON,DC,20018
5250,500,,,ADDISON,AVE,Unit 350,NE,WASHINGTON,DC,20018
5251,500,,,ADDISON,AVE,Unit 351,NE,WASHINGTON,DC,20018
5252,500,,,ADDISON,AVE,Unit 352,NE,WASHINGTON,DC,20018
5253,500,,,ADDISON,AVE,Unit 353,NE,WASHINGTON,DC,20018
5254,500,,,ADDISON,AVE,Unit 354,NE,WASHINGTON,DC,20018
5255,500,,,ADDISON,AVE,Unit 355,NE,WASHINGTON,DC,20018
5256,500,,,ADDISON,AVE,Unit 356,NE,WASHINGTON,DC,20018
5257,500,,,ADDISON,AVE,Unit 357,NE,WASHINGTON,DC,20018
5258,500,,,ADDISON,AVE,Unit 358,NE,WASHINGTON,DC,20018
5259,500,,,ADDISON,AVE,Unit 359,NE,WASHINGTON,DC,20018
5260,500,,,ADDISON,AVE,Unit 360,NE,WASHINGTON,DC,20018
5261,500,,,ADDISON,AVE,Unit 361,NE,WASHINGTON,DC,20018
5262,500,,,ADDISON,AVE,Unit 362,NE,WASHINGTON,DC,20018
5263,500,,,ADDISON,AVE,Unit 363,NE,WASHINGTON,DC,20018
5264,500,,,ADDISON,AVE,Unit 364,NE,WASHINGTON,DC,20018
5265,500,,,ADDISON,AVE,Unit 365,NE,WASHINGTON,DC,20018
5266,500,,,ADDISON,AVE,Unit 366,NE,WASHINGTON,DC,20018
5267,500,,,ADDISON,AVE,Unit 367,NE,WASHINGTON,DC,20018
5268,500,,,ADDISON,AVE,Unit 368,NE,WASHINGTON,DC,20018
5269,500,,,ADDISON,AVE,Unit 369,NE,WASHINGTON,DC,20018
5270,500,,,ADDISON,AVE,Unit 370,NE,WASHINGTON,DC,20018
5271,500,,,ADDISON,AVE,Unit 371,NE,WASHINGTON,DC,20018
5272,500,,,ADDISON,AVE,Unit 372,NE,WASHINGTON,DC,20018
5273,500,,,ADDISON,AVE,Unit 373,NE,WASHINGTON,DC,20018
5274,500,,,ADDISON,AVE,Unit 374,NE,WASHINGTON,DC,20018
5275,500,,,ADDISON,AVE,Unit 375,NE,WASHINGTON,DC,20018
5276,500,,,ADDISON,AVE,Unit 376,NE,WASHINGTON,DC,20018
5277,500,,,ADDISON,AVE,Unit 377,NE,WASHINGTON,DC,20018
5278,500,,,ADDISON,AVE,Unit 378,NE,WASHINGTON,DC,20018
5279,500,,,ADDISON,AVE,Unit 379,NE,WASHINGTON,DC,20018
5280,500,,,ADDISON,AVE,Unit 380,NE,WASHINGTON,DC,20018
5281,500,,,ADDISON,AVE,Unit 381,NE,WASHINGTON,DC,20018
5282,500,,,ADDISON,AVE,Unit 382,NE,WASHINGTON,DC,20018
5283,500,,,ADDISON,AVE,Unit 383,NE,WASHINGTON,DC,20018
5284,500,,,ADDISON,AVE,Unit 384,NE,WASHINGTON,DC,20018
5285,500,,,ADDISON,AVE,Unit 385,NE,WASHINGTON,DC,20018
5286,500,,,ADDISON,AVE,Unit 386,NE,WASHINGTON,DC,20018
5287,500,,,ADDISON,AVE,Unit 387,NE,WASHINGTON,DC,20018
5288,500,,,ADDISON,AVE,Unit 388,NE,WASHINGTON,DC,20018
5289,500,,,ADDISON,AVE,Unit 389,NE,WASHINGTON,DC,20018
5290,500,,,ADDISON,AVE,Unit 390,NE,WASHINGTON,DC,20018
5291,500,,,ADDISON,AVE,Unit 391,NE,WASHINGTON,DC,20018
5292,500,,,ADDISON,AVE,Unit 392,NE,WASHINGTON,DC,20018
5293,500,,,ADDISON,AVE,Unit 393,NE,WASHINGTON,DC,20018
5294,500,,,ADDISON,AVE,Unit 394,NE,WASHINGTON,DC,20018
5295,500,,,ADDISON,AVE,Unit 395,NE,WASHINGTON,DC,20018
5296,500,,,ADDISON,AVE,Unit 396,NE,WASHINGTON,DC,20018
5297,500,,,ADDISON,AVE,Unit 397,NE,WASHINGTON,DC,20018
5298,500,,,ADDISON,AVE,Unit 398,NE,WASHINGTON,DC,20018
5299,500,,,ADDISON,AVE,Unit 399,NE,WASHINGTON,DC,20018
5300,500,,,ADDISON,AVE,Unit 400,NE,WASHINGTON,DC,20018
5301,500,,,ADDISON,AVE,Unit 401,NE,WASHINGTON,DC,20018
5302,500,,,ADDISON,AVE,Unit 402,NE,WASHINGTON,DC,20018
5303,500,,,ADDISON,AVE,Unit 403,NE,WASHINGTON,DC,20018
5304,500,,,ADDISON,AVE,Unit 404,NE,WASHINGTON,DC,20018
5305,500,,,ADDISON,AVE,Unit 405,NE,WASHINGTON,DC,20018
5306,500,,,ADDISON,AVE,Unit 406,NE,WASHINGTON,DC,20018
5307,500,,,ADDISON,AVE,Unit 407,NE,WASHINGTON,DC,20018
5308,500,,,ADDISON,AVE,Unit 408,NE,WASHINGTON,DC,20018
5309,500,,,ADDISON,AVE,Unit 409,NE,WASHINGTON,DC,20018
5310,500,,,ADDISON,AVE,Unit 410,NE,WASHINGTON,DC,20018
5311,500,,,ADDISON,AVE,Unit 411,NE,WASHINGTON,DC,20018
5312,500,,,ADDISON,AVE,Unit 412,NE,WASHINGTON,DC,20018
5313,500,,,ADDISON,AVE,Unit 413,NE,WASHINGTON,DC,20018
5314,500,,,ADDISON,AVE,Unit 414,NE,WASHINGTON,DC,20018
5315,500,,,ADDISON,AVE,Unit 415,NE,WASHINGTON,DC,20018
5316,500,,,ADDISON,AVE,Unit 416,NE,WASHINGTON,DC,20018
5317,500,,,ADDISON,AVE,Unit 417,NE,WASHINGTON,DC,20018
5318,500,,,ADDISON,AVE,Unit 418,NE,WASHINGTON,DC,20018
5319,500,,,ADDISON,AVE,Unit 419,NE,WASHINGTON,DC,20018
5320,500,,,ADDISON,AVE,Unit 420,NE,WASHINGTON,DC,20018
5321,500,,,ADDISON,AVE,Unit 421,NE,WASHINGTON,DC,20018
5322,500,,,ADDISON,AVE,Unit 422,NE,WASHINGTON,DC,20018
5323,500,,,ADDISON,AVE,Unit 423,NE,WASHINGTON,DC,20018
5324,500,,,ADDISON,AVE,Unit 424,NE,WASHINGTON,DC,20018
5325,500,,,ADDISON,AVE,Unit 425,NE,WASHINGTON,DC,20018
5326,500,,,ADDISON,AVE,Unit 426,NE,WASHINGTON,DC,20018
5327,500,,,ADDISON,AVE,Unit 427,NE,WASHINGTON,DC,20018
5328,500,,,ADDISON,AVE,Unit 428,NE,WASHINGTON,DC,20018
5329,500,,,ADDISON,AVE,Unit 429,NE,WASHINGTON,DC,20018
5330,500,,,ADDISON,AVE,Unit 430,NE,WASHINGTON,DC,20018
5331,500,,,ADDISON,AVE,Unit 431,NE,WASHINGTON,DC,20018
5332,500,,,ADDISON,AVE,Unit 432,NE,WASHINGTON,DC,20018
5333,500,,,ADDISON,AVE,Unit 433,NE,WASHINGTON,DC,20018
5334,500,,,ADDISON,AVE,Unit 434,NE,WASHINGTON,DC,20018
5335,500,,,ADDISON,AVE,Unit 435,NE,WASHINGTON,DC,20018
5336,500,,,ADDISON,AVE,Unit 436,NE,WASHINGTON,DC,20018
5337,500,,,ADDISON,AVE,Unit 437,NE,WASHINGTON,DC,20018
5338,500,,,ADDISON,AVE,Unit 438,NE,WASHINGTON,DC,20018
5339,500,,,ADDISON,AVE,Unit 439,NE,WASHINGTON,DC,20018
5340,500,,,ADDISON,AVE,Unit 440,NE,WASHINGTON,DC,20018
5341,500,,,ADDISON,AVE,Unit 441,NE,WASHINGTON,DC,20018
5342,500,,,ADDISON,AVE,Unit 442,NE,WASHINGTON,DC,20018
5343,500,,,ADDISON,AVE,Unit 443,NE,WASHINGTON,DC,20018
5344,500,,,ADDISON,AVE,Unit 444,NE,WASHINGTON,DC,20018
5345,500,,,ADDISON,AVE,Unit 445,NE,WASHINGTON,DC,20018
5346,500,,,ADDISON,AVE,Unit 446,NE,WASHINGTON,DC,20018
5347,500,,,ADDISON,AVE,Unit 447,NE,WASHINGTON,DC,20018
5348,500,,,ADDISON,AVE,Unit 448,NE,WASHINGTON,DC,20018
5349,500,,,ADDISON,AVE,Unit 449,NE,WASHINGTON,DC,20018
5350,500,,,ADDISON,AVE,Unit 450,NE,WASHINGTON,DC,20018
5351,500,,,ADDISON,AVE,Unit 451,NE,WASHINGTON,DC,20018
5352,500,,,ADDISON,AVE,Unit 452,NE,WASHINGTON,DC,20018
5353,500,,,ADDISON,AVE,Unit 453,NE,WASHINGTON,DC,20018
5354,500,,,ADDISON,AVE,Unit 454,NE,WASHINGTON,DC,20018
5355,500,,,ADDISON,AVE,Unit 455,NE,WASHINGTON,DC,20018
5356,500,,,ADDISON,AVE,Unit 456,NE,WASHINGTON,DC,20018
5357,500,,,ADDISON,AVE,Unit 457,NE,WASHINGTON,DC,20018
5358,500,,,ADDISON,AVE,Unit 458,NE,WASHINGTON,DC,20018
5359,500,,,ADDISON,AVE,Unit 459,NE,WASHINGTON,DC,20018
5360,500,,,ADDISON,AVE,Unit 460,NE,WASHINGTON,DC,20018
5361,500,,,ADDISON,AVE,Unit 461,NE,WASHINGTON,DC,20018
5362,500,,,ADDISON,AVE,Unit 462,NE,WASHINGTON,DC,20018
5363,500,,,ADDISON,AVE,Unit 463,NE,WASHINGTON,DC,20018
5364,500,,,ADDISON,AVE,Unit 464,NE,WASHINGTON,DC,20018
5365,500,,,ADDISON,AVE,Unit 465,NE,WASHINGTON,DC,20018
5366,500,,,ADDISON,AVE,Unit 466,NE,WASHINGTON,DC,20018
5367,500,,,ADDISON,AVE,Unit 467,NE,WASHINGTON,DC,20018
5368,500,,,ADDISON,AVE,Unit 468,NE,WASHINGTON,DC,20018
5369,500,,,ADDISON,AVE,Unit 469,NE,WASHINGTON,DC,20018
5370,500,,,ADDISON,AVE,Unit 470,NE,WASHINGTON,DC,20018
5371,500,,,ADDISON,AVE,Unit 471,NE,WASHINGTON,DC,20018
5372,500,,,ADDISON,AVE,Unit 472,NE,WASHINGTON,DC,20018
5373,500,,,ADDISON,AVE,Unit 473,NE,WASHINGTON,DC,20018
5374,500,,,ADDISON,AVE,Unit 474,NE,WASHINGTON,DC,20018
5375,500,,,ADDISON,AVE,Unit 475,NE,WASHINGTON,DC,20018
5376,500,,,ADDISON,AVE,Unit 476,NE,WASHINGTON,DC,20018
5377,500,,,ADDISON,AVE,Unit 477,NE,WASHINGTON,DC,20018
5378,500,,,ADDISON,AVE,Unit 478,NE,WASHINGTON,DC,20018
5379,500,,,ADDISON,AVE,Unit 479,NE,WASHINGTON,DC,20018
5380,500,,,ADDISON,AVE,Unit 480,NE,WASHINGTON,DC,20018
5381,500,,,ADDISON,AVE,Unit 481,NE,WASHINGTON,DC,20018
5382,500,,,ADDISON,AVE,Unit 482,NE,WASHINGTON,DC,20018
5383,500,,,ADDISON,AVE,Unit 483,NE,WASHINGTON,DC,20018
5384,500,,,ADDISON,AVE,Unit 484,NE,WASHINGTON,DC,20018
5385,500,,,ADDISON,AVE,Unit 485,NE,WASHINGTON,DC,20018
5386,500,,,ADDISON,AVE,Unit 486,NE,WASHINGTON,DC,20018
5387,500,,,ADDISON,AVE,Unit 487,NE,WASHINGTON,DC,20018
5388,500,,,ADDISON,AVE,Unit 488,NE,WASHINGTON,DC,20018
5389,500,,,ADDISON,AVE,Unit 489,NE,WASHINGTON,DC,20018
5390,500,,,ADDISON,AVE,Unit 490,NE,WASHINGTON,DC,20018
5391,500,,,ADDISON,AVE,Unit 491,NE,WASHINGTON,DC,20018
5392,500,,,ADDISON,AVE,Unit 492,NE,WASHINGTON,DC,20018
5393,500,,,ADDISON,AVE,Unit 493,NE,WASHINGTON,DC,20018
5394,500,,,ADDISON,AVE,Unit 494,NE,WASHINGTON,DC,20018
5395,500,,,ADDISON,AVE,Unit 495,NE,WASHINGTON,DC,20018
5396,500,,,ADDISON,AVE,Unit 496,NE,WASHINGTON,DC,20018
5397,500,,,ADDISON,AVE,Unit 497,NE,WASHINGTON,DC,20018
5398,500,,,ADDISON,AVE,Unit 498,NE,WASHINGTON,DC,20018
5399,500,,,ADDISON,AVE,Unit 499,NE,WASHINGTON,DC,20018
6000,600,,,KINGSLEY,ST,Unit 100,NE,WASHINGTON,DC,20002
6001,600,,,KINGSLEY,ST,Unit 101,NE,WASHINGTON,DC,20002
6002,600,,,KINGSLEY,ST,Unit 102,NE,WASHINGTON,DC,20002
6003,600,,,KINGSLEY,ST,Unit 103,NE,WASHINGTON,DC,20002
6004,600,,,KINGSLEY,ST,Unit 104,NE,WASHINGTON,DC,20002
6005,600,,,KINGSLEY,ST,Unit 105,NE,WASHINGTON,DC,20002
6006,600,,,KINGSLEY,ST,Unit 106,NE,WASHINGTON,DC,20002
6007,600,,,KINGSLEY,ST,Unit 107,NE,WASHINGTON,DC,20002
6008,600,,,KINGSLEY,ST,Unit 108,NE,WASHINGTON,DC,20002
6009,600,,,KINGSLEY,ST,Unit 109,NE,WASHINGTON,DC,20002
6010,600,,,KINGSLEY,ST,Unit 110,NE,WASHINGTON,DC,20002
6011,600,,,KINGSLEY,ST,Unit 111,NE,WASHINGTON,DC,20002
6012,600,,,KINGSLEY,ST,Unit 112,NE,WASHINGTON,DC,20002
6013,600,,,KINGSLEY,ST,Unit 113,NE,WASHINGTON,DC,20002
6014,600,,,KINGSLEY,ST,Unit 114,NE,WASHINGTON,DC,20002
6015,600,,,KINGSLEY,ST,Unit 115,NE,WASHINGTON,DC,20002
6016,600,,,KINGSLEY,ST,Unit 116,NE,WASHINGTON,DC,20002
6017,600,,,KINGSLEY,ST,Unit 117,NE,WASHINGTON,DC,20002
6018,600,,,KINGSLEY,ST,Unit 118,NE,WASHINGTON,DC,20002
6019,600,,,KINGSLEY,ST,Unit 119,NE,WASHINGTON,DC,20002
6020,600,,,KINGSLEY,ST,Unit 120,NE,WASHINGTON,DC,20002
6021,600,,,KINGSLEY,ST,Unit 121,NE,WASHINGTON,DC,20002
6022,600,,,KINGSLEY,ST,Unit 122,NE,WASHINGTON,DC,20002
6023,600,,,KINGSLEY,ST,Unit 123,NE,WASHINGTON,DC,20002
6024,600,,,KINGSLEY,ST,Unit 124,NE,WASHINGTON,DC,20002
6025,600,,,KINGSLEY,ST,Unit 125,NE,WASHINGTON,DC,20002
6026,600,,,KINGSLEY,ST,Unit 126,NE,WASHINGTON,DC,20002
6027,600,,,KINGSLEY,ST,Unit 127,NE,WASHINGTON,DC,20002
6028,600,,,KINGSLEY,ST,Unit 128,NE,WASHINGTON,DC,20002
6029,600,,,KINGSLEY,ST,Unit 129,NE,WASHINGTON,DC,20002
6030,600,,,KINGSLEY,ST,Unit 130,NE,WASHINGTON,DC,20002
6031,600,,,KINGSLEY,ST,Unit 131,NE,WASHINGTON,DC,20002
6032,600,,,KINGSLEY,ST,Unit 132,NE,WASHINGTON,DC,20002
6033,600,,,KINGSLEY,ST,Unit 133,NE,WASHINGTON,DC,20002
6034,600,,,KINGSLEY,ST,Unit 134,NE,WASHINGTON,DC,20002
6035,600,,,KINGSLEY,ST,Unit 135,NE,WASHINGTON,DC,20002
6036,600,,,KINGSLEY,ST,Unit 136,NE,WASHINGTON,DC,20002
6037,600,,,KINGSLEY,ST,Unit 137,NE,WASHINGTON,DC,20002
6038,600,,,KINGSLEY,ST,Unit 138,NE,WASHINGTON,DC,20002
6039,600,,,KINGSLEY,ST,Unit 139,NE,WASHINGTON,DC,20002
6040,600,,,KINGSLEY,ST,Unit 140,NE,WASHINGTON,DC,20002
6041,600,,,KINGSLEY,ST,Unit 141,NE,WASHINGTON,DC,20002
6042,600,,,KINGSLEY,ST,Unit 142,NE,WASHINGTON,DC,20002
6043,600,,,KINGSLEY,ST,Unit 143,NE,WASHINGTON,DC,20002
6044,600,,,KINGSLEY,ST,Unit 144,NE,WASHINGTON,DC,20002
6045,600,,,KINGSLEY,ST,Unit 145,NE,WASHINGTON,DC,20002
6046,600,,,KINGSLEY,ST,Unit 146,NE,WASHINGTON,DC,20002
6047,600,,,KINGSLEY,ST,Unit 147,NE,WASHINGTON,DC,20002
6048,600,,,KINGSLEY,ST,Unit 148,NE,WASHINGTON,DC,20002
6049,600,,,KINGSLEY,ST,Unit 149,NE,WASHINGTON,DC,20002
6050,600,,,KINGSLEY,ST,Unit 150,NE,WASHINGTON,DC,20002
6051,600,,,KINGSLEY,ST,Unit 151,NE,WASHINGTON,DC,20002
6052,600,,,KINGSLEY,ST,Unit 152,NE,WASHINGTON,DC,20002
6053,600,,,KINGSLEY,ST,Unit 153,NE,WASHINGTON,DC,20002
6054,600,,,KINGSLEY,ST,Unit 154,NE,WASHINGTON,DC,20002
6055,600,,,KINGSLEY,ST,Unit 155,NE,WASHINGTON,DC,20002
6056,600,,,KINGSLEY,ST,Unit 156,NE,WASHINGTON,DC,20002
6057,600,,,KINGSLEY,ST,Unit 157,NE,WASHINGTON,DC,20002
6058,600,,,KINGSLEY,ST,Unit 158,NE,WASHINGTON,DC,20002
6059,600,,,KINGSLEY,ST,Unit 159,NE,WASHINGTON,DC,20002
6060,600,,,KINGSLEY,ST,Unit 160,NE,WASHINGTON,DC,20002
6061,600,,,KINGSLEY,ST,Unit 161,NE,WASHINGTON,DC,20002
6062,600,,,KINGSLEY,ST,Unit 162,NE,WASHINGTON,DC,20002
6063,600,,,KINGSLEY,ST,Unit 163,NE,WASHINGTON,DC,20002
6064,600,,,KINGSLEY,ST,Unit 164,NE,WASHINGTON,DC,20002
6065,600,,,KINGSLEY,ST,Unit 165,NE,WASHINGTON,DC,20002
6066,600,,,KINGSLEY,ST,Unit 166,NE,WASHINGTON,DC,20002
6067,600,,,KINGSLEY,ST,Unit 167,NE,WASHINGTON,DC,20002
6068,600,,,KINGSLEY,ST,Unit 168,NE,WASHINGTON,DC,20002
6069,600,,,KINGSLEY,ST,Unit 169,NE,WASHINGTON,DC,20002
6070,600,,,KINGSLEY,ST,Unit 170,NE,WASHINGTON,DC,20002
6071,600,,,KINGSLEY,ST,Unit 171,NE,WASHINGTON,DC,20002
6072,600,,,KINGSLEY,ST,Unit 172,NE,WASHINGTON,DC,20002
6073,600,,,KINGSLEY,ST,Unit 173,NE,WASHINGTON,DC,20002
6074,600,,,KINGSLEY,ST,Unit 174,NE,WASHINGTON,DC,20002
6075,600,,,KINGSLEY,ST,Unit 175,NE,WASHINGTON,DC,20002
6076,600,,,KINGSLEY,ST,Unit 176,NE,WASHINGTON,DC,20002
6077,600,,,KINGSLEY,ST,Unit 177,NE,WASHINGTON,DC,20002
6078,600,,,KINGSLEY,ST,Unit 178,NE,WASHINGTON,DC,20002
6079,600,,,KINGSLEY,ST,Unit 179,NE,WASHINGTON,DC,20002
6080,600,,,KINGSLEY,ST,Unit 180,NE,WASHINGTON,DC,20002
6081,600,,,KINGSLEY,ST,Unit 181,NE,WASHINGTON,DC,20002
6082,600,,,KINGSLEY,ST,Unit 182,NE,WASHINGTON,DC,20002
6083,600,,,KINGSLEY,ST,Unit 183,NE,WASHINGTON,DC,20002
6084,600,,,KINGSLEY,ST,Unit 184,NE,WASHINGTON,DC,20002
6085,600,,,KINGSLEY,ST,Unit 185,NE,WASHINGTON,DC,20002
6086,600,,,KINGSLEY,ST,Unit 186,NE,WASHINGTON,DC,20002
6087,600,,,KINGSLEY,ST,Unit 187,NE,WASHINGTON,DC,20002
6088,600,,,KINGSLEY,ST,Unit 188,NE,WASHINGTON,DC,20002
6089,600,,,KINGSLEY,ST,Unit 189,NE,WASHINGTON,DC,20002
6090,600,,,KINGSLEY,ST,Unit 190,NE,WASHINGTON,DC,20002
6091,600,,,KINGSLEY,ST,Unit 191,NE,WASHINGTON,DC,20002
6092,600,,,KINGSLEY,ST,Unit 192,NE,WASHINGTON,DC,20002
6093,600,,,KINGSLEY,ST,Unit 193,NE,WASHINGTON,DC,20002
6094,600,,,KINGSLEY,ST,Unit 194,NE,WASHINGTON,DC,20002
6095,600,,,KINGSLEY,ST,Unit 195,NE,WASHINGTON,DC,20002
6096,600,,,KINGSLEY,ST,Unit 196,NE,WASHINGTON,DC,20002
6097,600,,,KINGSLEY,ST,Unit 197,NE,WASHINGTON,DC,20002
6098,600,,,KINGSLEY,ST,Unit 198,NE,WASHINGTON,DC,20002
6099,600,,,KINGSLEY,ST,Unit 199,NE,WASHINGTON,DC,20002
6100,600,,,KINGSLEY,ST,Unit 200,NE,WASHINGTON,DC,20002
6101,600,,,KINGSLEY,ST,Unit 201,NE,WASHINGTON,DC,20002
6102,600,,,KINGSLEY,ST,Unit 202,NE,WASHINGTON,DC,20002
6103,600,,,KINGSLEY,ST,Unit 203,NE,WASHINGTON,DC,20002
6104,600,,,KINGSLEY,ST,Unit 204,NE,WASHINGTON,DC,20002
6105,600,,,KINGSLEY,ST,Unit 205,NE,WASHINGTON,DC,20002
6106,600,,,KINGSLEY,ST,Unit 206,NE,WASHINGTON,DC,20002
6107,600,,,KINGSLEY,ST,Unit 207,NE,WASHINGTON,DC,20002
6108,600,,,KINGSLEY,ST,Unit 208,NE,WASHINGTON,DC,20002
6109,600,,,KINGSLEY,ST,Unit 209,NE,WASHINGTON,DC,20002
6110,600,,,KINGSLEY,ST,Unit 210,NE,WASHINGTON,DC,20002
6111,600,,,KINGSLEY,ST,Unit 211,NE,WASHINGTON,DC,20002
6112,600,,,KINGSLEY,ST,Unit 212,NE,WASHINGTON,DC,20002
6113,600,,,KINGSLEY,ST,Unit 213,NE,WASHINGTON,DC,20002
6114,600,,,KINGSLEY,ST,Unit 214,NE,WASHINGTON,DC,20002
6115,600,,,KINGSLEY,ST,Unit 215,NE,WASHINGTON,DC,20002
6116,600,,,KINGSLEY,ST,Unit 216,NE,WASHINGTON,DC,20002
6117,600,,,KINGSLEY,ST,Unit 217,NE,WASHINGTON,DC,20002
6118,600,,,KINGSLEY,ST,Unit 218,NE,WASHINGTON,DC,20002
6119,600,,,KINGSLEY,ST,Unit 219,NE,WASHINGTON,DC,20002
6120,600,,,KINGSLEY,ST,Unit 220,NE,WASHINGTON,DC,20002
6121,600,,,KINGSLEY,ST,Unit 221,NE,WASHINGTON,DC,20002
6122,600,,,KINGSLEY,ST,Unit 222,NE,WASHINGTON,DC,20002
6123,600,,,KINGSLEY,ST,Unit 223,NE,WASHINGTON,DC,20002
6124,600,,,KINGSLEY,ST,Unit 224,NE,WASHINGTON,DC,20002
6125,600,,,KINGSLEY,ST,Unit 225,NE,WASHINGTON,DC,20002
6126,600,,,KINGSLEY,ST,Unit 226,NE,WASHINGTON,DC,20002
6127,600,,,KINGSLEY,ST,Unit 227,NE,WASHINGTON,DC,20002
6128,600,,,KINGSLEY,ST,Unit 228,NE,WASHINGTON,DC,20002
6129,600,,,KINGSLEY,ST,Unit 229,NE,WASHINGTON,DC,20002
6130,600,,,KINGSLEY,ST,Unit 230,NE,WASHINGTON,DC,20002
6131,600,,,KINGSLEY,ST,Unit 231,NE,WASHINGTON,DC,20002
6132,600,,,KINGSLEY,ST,Unit 232,NE,WASHINGTON,DC,20002
6133,600,,,KINGSLEY,ST,Unit 233,NE,WASHINGTON,DC,20002
6134,600,,,KINGSLEY,ST,Unit 234,NE,WASHINGTON,DC,20002
6135,600,,,KINGSLEY,ST,Unit 235,NE,WASHINGTON,DC,20002
6136,600,,,KINGSLEY,ST,Unit 236,NE,WASHINGTON,DC,20002
6137,600,,,KINGSLEY,ST,Unit 237,NE,WASHINGTON,DC,20002
6138,600,,,KINGSLEY,ST,Unit 238,NE,WASHINGTON,DC,20002
